repository,file_path,line_number,target_name,cache_type,is_explicit,strategy_category,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
pytorch/pytorch,torch/_inductor/codegen/triton.py,8469,open,NOT_EXPLICIT,False,Implicit Default,None,TritonScheduling,load_cache,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/codegen/triton.py#L8469,                    with open(path) as fd:
pytorch/pytorch,torch/_inductor/codegen/triton.py,8641,open,NOT_EXPLICIT,False,Implicit Default,None,TritonScheduling,load_cache,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/codegen/triton.py#L8641,                with open(path) as fd:
pytorch/pytorch,torch/_inductor/compile_fx_ext.py,708,open,NOT_EXPLICIT,False,Implicit Default,None,_DebugFileFxCompile,_send_to_child,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_fx_ext.py#L708,"        with open(name, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/compile_fx_ext.py,717,open,NOT_EXPLICIT,False,Implicit Default,None,_DebugFileFxCompile,_send_to_child,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_fx_ext.py#L717,"            with open(name, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/compile_fx_ext.py,724,open,NOT_EXPLICIT,False,Implicit Default,None,_DebugFileFxCompile,_send_to_child,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_fx_ext.py#L724,"            with open(name, ""rb"") as f:"
pytorch/pytorch,torch/_inductor/compile_worker/subproc_pool.py,230,open,NOT_EXPLICIT,False,Implicit Default,None,SubprocPool,__init__,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_worker/subproc_pool.py#L230,"            self.log_file = open(log_path, ""w"")  # noqa:SIM115"
pytorch/pytorch,torch/_inductor/compile_worker/subproc_pool.py,527,open,NOT_EXPLICIT,False,Implicit Default,None,SubprocPool,_log_sidecar_death_diagnostics,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compile_worker/subproc_pool.py#L527,"                with open(self.log_path, errors=""replace"") as f:"
pytorch/pytorch,torch/_inductor/compiler_bisector.py,157,open,NOT_EXPLICIT,False,Implicit Default,None,CompilerBisector,write_lines_to_file,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compiler_bisector.py#L157,"        with open(file_path, ""a"" if append else ""w"") as file:"
pytorch/pytorch,torch/_inductor/compiler_bisector.py,163,open,NOT_EXPLICIT,False,Implicit Default,None,CompilerBisector,read_lines_from_file,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/compiler_bisector.py#L163,            with open(file_path) as file:
pytorch/pytorch,torch/_inductor/cpp_builder.py,508,open,NOT_EXPLICIT,False,Implicit Default,None,None,batch_convert_cubins_to_obj,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L508,"    with open(asm_path, ""w"") as f:"
pytorch/pytorch,torch/_inductor/cpp_builder.py,899,open,NOT_EXPLICIT,False,Implicit Default,None,BuildOptionsBase,save_flags_to_json,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L899,"        with open(file, ""w"") as f:"
pytorch/pytorch,torch/_inductor/cpp_builder.py,1867,open,NOT_EXPLICIT,False,Implicit Default,None,None,_gen_mingw_import_lib,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L1867,"    with open(def_path, ""w"") as def_file:"
pytorch/pytorch,torch/_inductor/cpp_builder.py,1931,open,NOT_EXPLICIT,False,Implicit Default,None,None,_create_msvc_gs_stubs_lib,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L1931,"        with open(src_path, ""w"") as f:"
pytorch/pytorch,torch/_inductor/cpp_builder.py,2868,open,NOT_EXPLICIT,False,Implicit Default,None,CppBuilder,save_compile_cmd_to_cmake,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L2868,"        with open(cmake_path, ""w"") as f:"
pytorch/pytorch,torch/_inductor/cpp_builder.py,2874,open,NOT_EXPLICIT,False,Implicit Default,None,CppBuilder,save_src_to_cmake,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L2874,"        with open(cmake_path, ""a"") as f:"
pytorch/pytorch,torch/_inductor/cpp_builder.py,2879,open,NOT_EXPLICIT,False,Implicit Default,None,CppBuilder,save_kernel_asm_to_cmake,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L2879,"        with open(cmake_path, ""a"") as f:"
pytorch/pytorch,torch/_inductor/cpp_builder.py,2912,open,NOT_EXPLICIT,False,Implicit Default,None,CppBuilder,save_link_cmd_to_cmake,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpp_builder.py#L2912,"        with open(cmake_path, ""a"") as f:"
pytorch/pytorch,torch/_inductor/cpu_vec_isa.py,227,open,NOT_EXPLICIT,False,Implicit Default,None,VecISA,check_build,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpu_vec_isa.py#L227,"                with open(load_ok_marker, ""w"") as f:"
pytorch/pytorch,torch/_inductor/cpu_vec_isa.py,631,open,NOT_EXPLICIT,False,Implicit Default,None,None,valid_vec_isa_list,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/cpu_vec_isa.py#L631,"        with open(""/proc/cpuinfo"") as _cpu_info:"
pytorch/pytorch,torch/_inductor/custom_graph_pass.py,158,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_hash_for_files,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/custom_graph_pass.py#L158,"        with open(path, ""rb"") as f:"
pytorch/pytorch,torch/_inductor/debug.py,503,open,NOT_EXPLICIT,False,Implicit Default,None,DebugContext,fopen,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/debug.py#L503,"        return open(os.path.join(self._path, filename), write_mode, *args, **kwargs)"
pytorch/pytorch,torch/_inductor/debug.py,515,open,NOT_EXPLICIT,False,Implicit Default,None,DebugContext,fopen_context,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/debug.py#L515,"        with open(os.path.join(self._path, filename), write_mode, *args, **kwargs) as f:"
pytorch/pytorch,torch/_inductor/debug.py,1435,open,NOT_EXPLICIT,False,Implicit Default,None,None,save_args_for_compile_fx_inner,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/debug.py#L1435,"    with open(path, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/debug.py,1459,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_args_and_run_compile_fx_inner,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/debug.py#L1459,"    with open(path, ""rb"") as f:"
pytorch/pytorch,torch/_inductor/exc.py,21,open,NOT_EXPLICIT,False,Implicit Default,None,None,_record_missing_op,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/exc.py#L21,"        with open(f""{tempfile.gettempdir()}/missing_ops.txt"", ""a"") as fd:"
pytorch/pytorch,torch/_inductor/fuzzer.py,707,open,NOT_EXPLICIT,False,Implicit Default,None,ConfigFuzzer,save_state,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fuzzer.py#L707,"        with open(filename, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/fuzzer.py,714,open,NOT_EXPLICIT,False,Implicit Default,None,ConfigFuzzer,load_state,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fuzzer.py#L714,"        with open(filename, ""rb"") as f:"
pytorch/pytorch,torch/_inductor/fuzzer.py,1006,open,NOT_EXPLICIT,False,Implicit Default,None,None,visualize_results,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fuzzer.py#L1006,"    with open(filename, ""w"") as file:"
pytorch/pytorch,torch/_inductor/fx_passes/profile_guided_estimation.py,139,open,NOT_EXPLICIT,False,Implicit Default,None,ProfileData,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/fx_passes/profile_guided_estimation.py#L139,        with open(trace_path) as f:
pytorch/pytorch,torch/_inductor/metrics.py,179,open,NOT_EXPLICIT,False,Implicit Default,None,MetricTable,write_header,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/metrics.py#L179,"        with open(filename, ""w"") as fd:"
pytorch/pytorch,torch/_inductor/metrics.py,199,open,NOT_EXPLICIT,False,Implicit Default,None,MetricTable,_write_row,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/metrics.py#L199,"        with open(filename, ""a"") as fd:"
pytorch/pytorch,torch/_inductor/output_code.py,604,open,NOT_EXPLICIT,False,Implicit Default,None,CompiledFxGraph,__init__,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/output_code.py#L604,            with open(graph.cache_path) as f:
pytorch/pytorch,torch/_inductor/output_code.py,1133,open,NOT_EXPLICIT,False,Implicit Default,None,CompiledAOTI,__post_init__,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/output_code.py#L1133,"                with open(file, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/output_code.py,1150,open,NOT_EXPLICIT,False,Implicit Default,None,CompiledAOTI,prepare_for_serialization,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/output_code.py#L1150,"            with open(name, ""rb"") as f:"
pytorch/pytorch,torch/_inductor/package/package.py,38,open,NOT_EXPLICIT,False,Implicit Default,None,None,compile_so,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/package/package.py#L38,"    with open(file_name + ""_compile_flags.json"") as f:"
pytorch/pytorch,torch/_inductor/package/package.py,53,open,NOT_EXPLICIT,False,Implicit Default,None,None,compile_so,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/package/package.py#L53,"    with open(file_name + ""_linker_flags.json"") as f:"
pytorch/pytorch,torch/_inductor/package/package.py,71,open,NOT_EXPLICIT,False,Implicit Default,None,None,compile_so,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/package/package.py#L71,"        with open(serialized_weights_filename, ""rb"") as f_weights:"
pytorch/pytorch,torch/_inductor/package/package.py,74,open,NOT_EXPLICIT,False,Implicit Default,None,None,compile_so,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/package/package.py#L74,"        with open(output_so, ""a+b"") as f_so:"
pytorch/pytorch,torch/_inductor/pattern_matcher.py,2165,open,NOT_EXPLICIT,False,Implicit Default,None,None,_serialize_pattern,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/pattern_matcher.py#L2165,"    with open(SERIALIZED_PATTERN_PATH / f""{pattern_name}.py"", write_mode) as f:"
pytorch/pytorch,torch/_inductor/profiler.py,400,open,NOT_EXPLICIT,False,Implicit Default,None,None,_add_inductor_provenance,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/profiler.py#L400,        with open(path) as f:
pytorch/pytorch,torch/_inductor/profiler.py,429,open,NOT_EXPLICIT,False,Implicit Default,None,None,_add_inductor_provenance,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/profiler.py#L429,"            with open(path, ""w"") as f:"
pytorch/pytorch,torch/_inductor/profiler.py,502,open,NOT_EXPLICIT,False,Implicit Default,None,None,handler_fn,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/profiler.py#L502,"                with open(fp.name, ""rb"") as fin, gzip.open(path, ""wb"") as fout:"
pytorch/pytorch,torch/_inductor/remote_cache.py,142,open,NOT_EXPLICIT,False,Implicit Default,None,LocalCacheBackend,_get,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/remote_cache.py#L142,"            with open(key, ""rb"") as fd:"
pytorch/pytorch,torch/_inductor/rocm_multiarch_utils.py,120,open,NOT_EXPLICIT,False,Implicit Default,None,None,_sanitize_llvm_ir_for_rocm,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/rocm_multiarch_utils.py#L120,    with open(llvm_ir_path) as f:
pytorch/pytorch,torch/_inductor/rocm_multiarch_utils.py,131,open,NOT_EXPLICIT,False,Implicit Default,None,None,_sanitize_llvm_ir_for_rocm,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/rocm_multiarch_utils.py#L131,"    with open(sanitized_path, ""w"") as f:"
pytorch/pytorch,torch/_inductor/runtime/caching/implementations.py,288,open,NOT_EXPLICIT,False,Implicit Default,None,_OnDiskCacheImpl,get,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/implementations.py#L288,"        with open(fpath, ""rb"") as fp:"
pytorch/pytorch,torch/_inductor/runtime/caching/implementations.py,320,open,NOT_EXPLICIT,False,Implicit Default,None,_OnDiskCacheImpl,insert,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/implementations.py#L320,"            w_fp = open(fpath, ""xb"")  # noqa: SIM115"
pytorch/pytorch,torch/_inductor/runtime/caching/implementations.py,323,open,NOT_EXPLICIT,False,Implicit Default,None,_OnDiskCacheImpl,insert,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/implementations.py#L323,"            with open(fpath, ""rb"") as r_fp:"
pytorch/pytorch,torch/_inductor/runtime/caching/implementations.py,331,open,NOT_EXPLICIT,False,Implicit Default,None,_OnDiskCacheImpl,insert,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/implementations.py#L331,"                w_fp = open(fpath, ""xb"")  # noqa: SIM115"
pytorch/pytorch,torch/_inductor/runtime/caching/interfaces.py,608,open,NOT_EXPLICIT,False,Implicit Default,None,Memoizer,_read_dump_from_disk,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/interfaces.py#L608,            with open(target_path) as f:
pytorch/pytorch,torch/_inductor/runtime/caching/interfaces.py,625,open,NOT_EXPLICIT,False,Implicit Default,None,Memoizer,_write_dump_to_disk,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/caching/interfaces.py#L625,"            with open(self._shared_cache_filepath, ""w"") as f:"
pytorch/pytorch,torch/_inductor/runtime/compile_tasks.py,27,open,NOT_EXPLICIT,False,Implicit Default,None,None,_reload_python_module,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/compile_tasks.py#L27,    with open(path) as f:
pytorch/pytorch,torch/_inductor/runtime/cutedsl_cache.py,149,open,NOT_EXPLICIT,False,Implicit Default,None,None,disk_cache_set,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/cutedsl_cache.py#L149,"        with open(tmp_path, ""rb"") as f:"
pytorch/pytorch,torch/_inductor/runtime/cutedsl_cache.py,151,open,NOT_EXPLICIT,False,Implicit Default,None,None,disk_cache_set,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/cutedsl_cache.py#L151,"        with open(tmp_path, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/runtime/proton_utils.py,29,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read_trace,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/proton_utils.py#L29,        with open(path) as f:
pytorch/pytorch,torch/_inductor/runtime/static_triton_launcher.py,171,open,NOT_EXPLICIT,False,Implicit Default,None,StaticallyLaunchedTritonKernel,reload_cubin_from_raw,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/static_triton_launcher.py#L171,"            with open(filepath, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/runtime/static_triton_launcher.py,187,open,NOT_EXPLICIT,False,Implicit Default,None,StaticallyLaunchedTritonKernel,_agnostic_cubin_path,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/static_triton_launcher.py#L187,"        with open(self.cubin_path, ""wb"") as f:"
pytorch/pytorch,torch/_inductor/runtime/triton_heuristics.py,307,open,NOT_EXPLICIT,False,Implicit Default,None,None,_dump_launch_params,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/triton_heuristics.py#L307,"    with open(f""{abs_path}.launch_params"", ""a"") as f:"
pytorch/pytorch,torch/_inductor/runtime/triton_heuristics.py,3411,open,NOT_EXPLICIT,False,Implicit Default,None,None,end_graph,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/runtime/triton_heuristics.py#L3411,"            with open(output_file, ""a"") as file:"
pytorch/pytorch,torch/_inductor/select_algorithm.py,3639,open,NOT_EXPLICIT,False,Implicit Default,None,None,append_to_log,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/select_algorithm.py#L3639,            with open(filename) as f:
pytorch/pytorch,torch/_inductor/select_algorithm.py,3646,open,NOT_EXPLICIT,False,Implicit Default,None,None,append_to_log,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/select_algorithm.py#L3646,"        with open(filename, ""w"") as f:"
pytorch/pytorch,torch/_inductor/select_algorithm.py,4792,open,NOT_EXPLICIT,False,Implicit Default,None,AlgorithmSelectorCache,make_precompile_fn,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/select_algorithm.py#L4792,                    with open(c.bmreq.module_path) as file:
pytorch/pytorch,torch/_inductor/standalone_compile.py,92,open,NOT_EXPLICIT,False,Implicit Default,None,CompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L92,"        with open(path, ""rb"") as file:"
pytorch/pytorch,torch/_inductor/standalone_compile.py,242,open,NOT_EXPLICIT,False,Implicit Default,None,CacheCompiledArtifact,save,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L242,"                            with open(os.path.join(subdir, path), ""rb"") as f:"
pytorch/pytorch,torch/_inductor/standalone_compile.py,302,open,NOT_EXPLICIT,False,Implicit Default,None,CacheCompiledArtifact,_prepare_load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L302,"                with open(path, ""rb"") as file:"
pytorch/pytorch,torch/_inductor/standalone_compile.py,422,open,NOT_EXPLICIT,False,Implicit Default,None,AOTCompiledArtifact,load,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/standalone_compile.py#L422,"        with open(path, ""rb"") as file:"
pytorch/pytorch,torch/_inductor/triton_bundler.py,307,open,NOT_EXPLICIT,False,Implicit Default,None,TritonBundler,collect,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/triton_bundler.py#L307,"                            with open(filepath, ""rb"") as file:"
pytorch/pytorch,torch/_inductor/triton_bundler.py,402,open,NOT_EXPLICIT,False,Implicit Default,None,TritonBundler,read_and_emit,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/triton_bundler.py#L402,"                    with open(filepath, ""wb"") as file:"
pytorch/pytorch,torch/_inductor/utils.py,4699,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_template,https://github.com/pytorch/pytorch/blob/main/torch/_inductor/utils.py#L4699,"        with open(path, encoding=""utf-8"") as f:"
pytorch/pytorch,torch/_library/fake_profile.py,253,open,NOT_EXPLICIT,False,Implicit Default,None,None,save_op_profiles,https://github.com/pytorch/pytorch/blob/main/torch/_library/fake_profile.py#L253,"        with open(f, ""w"") as file:"
pytorch/pytorch,torch/_library/fake_profile.py,318,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_op_profiles,https://github.com/pytorch/pytorch/blob/main/torch/_library/fake_profile.py#L318,        with open(f) as file:
pytorch/pytorch,torch/_numpy/testing/utils.py,2404,open,NOT_EXPLICIT,False,Implicit Default,None,None,_get_mem_available,https://github.com/pytorch/pytorch/blob/main/torch/_numpy/testing/utils.py#L2404,"        with open(""/proc/meminfo"") as f:"
pytorch/pytorch,torch/_utils.py,1405,open,NOT_EXPLICIT,False,Implicit Default,None,None,_augment_memory_snapshot_stack_traces,https://github.com/pytorch/pytorch/blob/main/torch/_utils.py#L1405,"        with open(snapshot, ""rb"") as f:"
pytorch/pytorch,torch/_vendor/quack/autotuner.py,595,open,NOT_EXPLICIT,False,Implicit Default,None,Autotuner,check_disk_cache,https://github.com/pytorch/pytorch/blob/main/torch/_vendor/quack/autotuner.py#L595,"            with open(path, ""r"") as cached_configs:"
pytorch/pytorch,torch/_vendor/quack/cute_dsl_elf_fix.py,74,open,NOT_EXPLICIT,False,Implicit Default,None,None,patched_init,https://github.com/pytorch/pytorch/blob/main/torch/_vendor/quack/cute_dsl_elf_fix.py#L74,"                with open(file_path, ""rb"") as f:"
pytorch/pytorch,torch/_vendor/quack/trace.py,736,open,NOT_EXPLICIT,False,Implicit Default,None,TraceSession,write_trace,https://github.com/pytorch/pytorch/blob/main/torch/_vendor/quack/trace.py#L736,"        with open(path, ""w"") as f:"
pytorch/pytorch,torch/_vendor/quack/trace.py,833,open,NOT_EXPLICIT,False,Implicit Default,None,TraceSession,_write_summary,https://github.com/pytorch/pytorch/blob/main/torch/_vendor/quack/trace.py#L833,"        with open(summary_path, ""w"") as f:"
pytorch/pytorch,torch/autograd/profiler_util.py,299,open,NOT_EXPLICIT,False,Implicit Default,None,EventList,export_chrome_trace,https://github.com/pytorch/pytorch/blob/main/torch/autograd/profiler_util.py#L299,"        with open(path, ""w"") as f:"
pytorch/pytorch,torch/autograd/profiler_util.py,360,open,NOT_EXPLICIT,False,Implicit Default,None,EventList,export_stacks,https://github.com/pytorch/pytorch/blob/main/torch/autograd/profiler_util.py#L360,"        with open(path, ""w"") as f:"
pytorch/pytorch,torch/cuda/_annotate_cuda_graph_trace.py,254,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_trace,https://github.com/pytorch/pytorch/blob/main/torch/cuda/_annotate_cuda_graph_trace.py#L254,        with open(path) as f:
pytorch/pytorch,torch/cuda/_annotate_cuda_graph_trace.py,263,open,NOT_EXPLICIT,False,Implicit Default,None,None,save_trace,https://github.com/pytorch/pytorch/blob/main/torch/cuda/_annotate_cuda_graph_trace.py#L263,"        with open(path, ""w"") as f:"
pytorch/pytorch,torch/cuda/_annotate_cuda_graph_trace.py,327,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/torch/cuda/_annotate_cuda_graph_trace.py#L327,"    with open(annotations_pkl, ""rb"") as f:"
pytorch/pytorch,torch/cuda/_memory_viz.py,776,open,NOT_EXPLICIT,False,Implicit Default,None,None,_read,https://github.com/pytorch/pytorch/blob/main/torch/cuda/_memory_viz.py#L776,"            with open(name, ""rb"") as f:"
pytorch/pytorch,torch/cuda/_memory_viz.py,783,open,NOT_EXPLICIT,False,Implicit Default,None,None,_write,https://github.com/pytorch/pytorch/blob/main/torch/cuda/_memory_viz.py#L783,"        with open(name, ""w"") as f:"
pytorch/pytorch,torch/cuda/graphs.py,1077,open,NOT_EXPLICIT,False,Implicit Default,None,None,_hook,https://github.com/pytorch/pytorch/blob/main/torch/cuda/graphs.py#L1077,"        with open(path, ""wb"") as f:"
pytorch/pytorch,torch/cuda/memory.py,1167,open,NOT_EXPLICIT,False,Implicit Default,None,None,_dump_snapshot,https://github.com/pytorch/pytorch/blob/main/torch/cuda/memory.py#L1167,"    with open(filename, ""wb"") as f:"
pytorch/pytorch,torch/cuda/memory.py,1269,open,NOT_EXPLICIT,False,Implicit Default,None,None,_save_segment_usage,https://github.com/pytorch/pytorch/blob/main/torch/cuda/memory.py#L1269,"    with open(filename, ""w"") as f:"
pytorch/pytorch,torch/cuda/memory.py,1276,open,NOT_EXPLICIT,False,Implicit Default,None,None,_save_memory_usage,https://github.com/pytorch/pytorch/blob/main/torch/cuda/memory.py#L1276,"    with open(filename, ""w"") as f:"
pytorch/pytorch,torch/cuda/tunable.py,373,open,NOT_EXPLICIT,False,Implicit Default,None,None,tune_gemm_in_file,https://github.com/pytorch/pytorch/blob/main/torch/cuda/tunable.py#L373,    with open(filename) as file:
pytorch/pytorch,torch/cuda/tunable.py,384,open,NOT_EXPLICIT,False,Implicit Default,None,None,_gather_unique_untuned_gemm_from_files,https://github.com/pytorch/pytorch/blob/main/torch/cuda/tunable.py#L384,        with open(file_path) as file:
pytorch/pytorch,torch/cuda/tunable.py,433,open,NOT_EXPLICIT,False,Implicit Default,None,None,_gather_tunableop_results,https://github.com/pytorch/pytorch/blob/main/torch/cuda/tunable.py#L433,        with open(file_path) as file:
pytorch/pytorch,torch/cuda/tunable.py,446,open,NOT_EXPLICIT,False,Implicit Default,None,None,_gather_tunableop_results,https://github.com/pytorch/pytorch/blob/main/torch/cuda/tunable.py#L446,"    with open(output_file, ""w"") as out_file:"
pytorch/pytorch,torch/distributed/__init__.py,113,open,NOT_EXPLICIT,False,Implicit Default,None,_DistributedPdb,interaction,https://github.com/pytorch/pytorch/blob/main/torch/distributed/__init__.py#L113,"                    with open(""/dev/stdin"") as sys.stdin:"
pytorch/pytorch,torch/distributed/_tools/memory_tracker.py,217,open,NOT_EXPLICIT,False,Implicit Default,None,MemoryTracker,save_stats,https://github.com/pytorch/pytorch/blob/main/torch/distributed/_tools/memory_tracker.py#L217,"        with open(path, ""wb"") as f:"
pytorch/pytorch,torch/distributed/_tools/memory_tracker.py,222,open,NOT_EXPLICIT,False,Implicit Default,None,MemoryTracker,load,https://github.com/pytorch/pytorch/blob/main/torch/distributed/_tools/memory_tracker.py#L222,"        with open(path, ""rb"") as f:"
pytorch/pytorch,torch/distributed/checkpoint/_experimental/checkpoint_reader.py,122,open,NOT_EXPLICIT,False,Implicit Default,None,CheckpointReader,_partial_read,https://github.com/pytorch/pytorch/blob/main/torch/distributed/checkpoint/_experimental/checkpoint_reader.py#L122,"        with open(file_path, ""rb"") as file:"
pytorch/pytorch,torch/distributed/checkpoint/_fsspec_filesystem.py,47,self.fs.open,NOT_EXPLICIT,False,Implicit Default,None,FileSystem,create_stream,https://github.com/pytorch/pytorch/blob/main/torch/distributed/checkpoint/_fsspec_filesystem.py#L47,"        with self.fs.open(path, mode) as stream:"
pytorch/pytorch,torch/distributed/checkpoint/quantized_hf_storage.py,90,open,NOT_EXPLICIT,False,Implicit Default,None,QuantizedHuggingFaceStorageReader,_load_quantization_metadata,https://github.com/pytorch/pytorch/blob/main/torch/distributed/checkpoint/quantized_hf_storage.py#L90,        with open(index_file) as f:
pytorch/pytorch,torch/distributed/checkpoint/staging.py,426,open,NOT_EXPLICIT,False,Implicit Default,None,_ReplicationStager,_persist_state_dict,https://github.com/pytorch/pytorch/blob/main/torch/distributed/checkpoint/staging.py#L426,"            with open(temp_path, ""wb"") as f:"
pytorch/pytorch,torch/distributed/elastic/multiprocessing/errors/__init__.py,122,open,NOT_EXPLICIT,False,Implicit Default,None,ProcessFailure,__post_init__,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/errors/__init__.py#L122,                with open(self.error_file) as fp:
pytorch/pytorch,torch/distributed/elastic/multiprocessing/errors/error_handler.py,62,open,NOT_EXPLICIT,False,Implicit Default,None,ErrorHandler,_write_error_file,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/errors/error_handler.py#L62,"            with open(file_path, ""w"") as fp:"
pytorch/pytorch,torch/distributed/elastic/multiprocessing/errors/error_handler.py,87,open,NOT_EXPLICIT,False,Implicit Default,None,ErrorHandler,record_exception,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/errors/error_handler.py#L87,"            with open(file, ""w"") as fp:"
pytorch/pytorch,torch/distributed/elastic/multiprocessing/errors/error_handler.py,127,open,NOT_EXPLICIT,False,Implicit Default,None,ErrorHandler,dump_error_file,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/errors/error_handler.py#L127,        with open(rootcause_error_file) as fp:
pytorch/pytorch,torch/distributed/elastic/multiprocessing/errors/error_handler.py,165,open,NOT_EXPLICIT,False,Implicit Default,None,ErrorHandler,_rm,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/errors/error_handler.py#L165,            with open(my_error_file) as fp:
pytorch/pytorch,torch/distributed/elastic/multiprocessing/redirects.py,132,open,NOT_EXPLICIT,False,Implicit Default,None,None,redirect,https://github.com/pytorch/pytorch/blob/main/torch/distributed/elastic/multiprocessing/redirects.py#L132,"        with open(to_file, mode=""w+b"") as dst:"
