Target,File Path,Line,Target Name,Is Descoped (Zero-Copy Ready),Consumer Category,Consumer Name,Descoping Rationale,Enclosing Class,Enclosing Function,File URL
GitHub:ray-project/ray (master),python/ray/experimental/channel/cached_channel.py,90,self._inner_channel.read,True,DESCUPED_LOCAL_VARIABLE,value,Local transient variable 'value' (ownership discarded at function exit),CachedChannel,read,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/cached_channel.py#L90
GitHub:ray-project/ray (master),python/ray/experimental/channel/common.py,339,c.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,ReaderInterface,_consume_leftover_channels_if_needed,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/common.py#L339
GitHub:ray-project/ray (master),python/ray/experimental/channel/common.py,388,c.read,False,ESCAPING_LOCAL_VAR,result,Variable 'result' returned from function,SynchronousReader,_read_list,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/common.py#L388
GitHub:ray-project/ray (master),python/ray/experimental/channel/common.py,474,c.read,False,ESCAPING_LOCAL_VAR,result,Variable 'result' returned from function,AwaitableBackgroundReader,_run,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/common.py#L474
GitHub:ray-project/ray (master),python/ray/experimental/channel/shared_memory_channel.py,624,read,False,ESCAPING_LOCAL_VAR,output,Variable 'output' returned from function,BufferedSharedMemoryChannel,read,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/shared_memory_channel.py#L624
GitHub:ray-project/ray (master),python/ray/experimental/channel/shared_memory_channel.py,799,read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),CompositeChannel,read,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/shared_memory_channel.py#L799
GitHub:ray-project/ray (master),python/ray/experimental/channel/torch_tensor_accelerator_channel.py,298,self._cpu_data_channel.read,False,ESCAPING_LOCAL_VAR,data,Variable 'data' returned from function,TorchTensorAcceleratorChannel,_recv_cpu_and_gpu_data,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/torch_tensor_accelerator_channel.py#L298
GitHub:ray-project/ray (master),python/ray/experimental/channel/torch_tensor_accelerator_channel.py,335,self._local_channel.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),TorchTensorAcceleratorChannel,read,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/torch_tensor_accelerator_channel.py#L335
GitHub:ray-project/ray (master),python/ray/experimental/channel/torch_tensor_accelerator_channel.py,338,self._gpu_data_channel.read,True,DESCUPED_LOCAL_VARIABLE,tensors,Local transient variable 'tensors' (ownership discarded at function exit),TorchTensorAcceleratorChannel,read,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/torch_tensor_accelerator_channel.py#L338
GitHub:ray-project/ray (master),python/ray/experimental/channel/torch_tensor_accelerator_channel.py,606,self._meta_channel.read,False,ESCAPING_LOCAL_VAR,meta,Variable 'meta' returned from function,_TorchTensorAcceleratorChannel,_get_recv_tensors_metadata,https://github.com/ray-project/ray/blob/master/python/ray/experimental/channel/torch_tensor_accelerator_channel.py#L606
GitHub:ray-project/ray (master),python/ray/experimental/raysort/main.py,418,fin.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,validate_part,https://github.com/ray-project/ray/blob/master/python/ray/experimental/raysort/main.py#L418
GitHub:ray-project/ray (master),python/ray/experimental/sandbox/_internal/image_utils.py,159,resp.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),,get_registry_auth_headers,https://github.com/ray-project/ray/blob/master/python/ray/experimental/sandbox/_internal/image_utils.py#L159
GitHub:ray-project/ray (master),python/ray/experimental/sandbox/_internal/image_utils.py,382,resp.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),,pull_and_extract_container_image,https://github.com/ray-project/ray/blob/master/python/ray/experimental/sandbox/_internal/image_utils.py#L382
GitHub:ray-project/ray (master),python/ray/experimental/sandbox/_internal/image_utils.py,407,resp.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),,pull_and_extract_container_image,https://github.com/ray-project/ray/blob/master/python/ray/experimental/sandbox/_internal/image_utils.py#L407
GitHub:ray-project/ray (master),python/ray/experimental/sandbox/_internal/image_utils.py,421,resp.read,True,DESCUPED_LOCAL_VARIABLE,config_bytes,Local transient variable 'config_bytes' (ownership discarded at function exit),,pull_and_extract_container_image,https://github.com/ray-project/ray/blob/master/python/ray/experimental/sandbox/_internal/image_utils.py#L421
GitHub:ray-project/ray (master),python/ray/experimental/sandbox/backend/gvisor.py,117,stderr_file.read,True,DESCUPED_LOCAL_VARIABLE,stderr_str,Local transient variable 'stderr_str' (ownership discarded at function exit),GVisorSandboxBackend,create_sandbox,https://github.com/ray-project/ray/blob/master/python/ray/experimental/sandbox/backend/gvisor.py#L117
GitHub:ray-project/ray (master),python/ray/experimental/sandbox/runtime.py,173,f.read,True,DESCUPED_LOCAL_VARIABLE,content,Local transient variable 'content' (ownership discarded at function exit),SandboxRuntime,upload_file,https://github.com/ray-project/ray/blob/master/python/ray/experimental/sandbox/runtime.py#L173
GitHub:ray-project/ray (master),python/ray/llm/_internal/common/utils/cloud_filesystem/pyarrow_filesystem.py,243,f.read,False,ESCAPING_LOCAL_VAR,body,Variable 'body' returned from function,PyArrowFileSystem,get_file,https://github.com/ray-project/ray/blob/master/python/ray/llm/_internal/common/utils/cloud_filesystem/pyarrow_filesystem.py#L243
GitHub:ray-project/ray (master),python/ray/llm/_internal/common/utils/cloud_filesystem/s3_filesystem.py,121,read,False,ESCAPING_LOCAL_VAR,body,Variable 'body' returned from function,S3FileSystem,get_file,https://github.com/ray-project/ray/blob/master/python/ray/llm/_internal/common/utils/cloud_filesystem/s3_filesystem.py#L121
GitHub:ray-project/ray (master),python/ray/llm/_internal/common/utils/download_utils.py,99,f.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),,get_model_location_on_disk,https://github.com/ray-project/ray/blob/master/python/ray/llm/_internal/common/utils/download_utils.py#L99
GitHub:ray-project/ray (master),python/ray/llm/_internal/serve/engines/vllm/vllm_engine.py,776,request.file.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,VLLMEngine,transcriptions,https://github.com/ray-project/ray/blob/master/python/ray/llm/_internal/serve/engines/vllm/vllm_engine.py#L776
GitHub:ray-project/ray (master),python/ray/llm/_internal/serve/utils/batcher.py,45,self.read,True,DIRECT_CALL_ARGUMENT,asyncio.create_task,Passed directly to consumer function 'asyncio.create_task',Batcher,__init__,https://github.com/ray-project/ray/blob/master/python/ray/llm/_internal/serve/utils/batcher.py#L45
GitHub:ray-project/ray (master),python/ray/serve/_private/deployment_state.py,722,f.readlines,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,print_verbose_scaling_log,https://github.com/ray-project/ray/blob/master/python/ray/serve/_private/deployment_state.py#L722
GitHub:ray-project/ray (master),python/ray/serve/_private/haproxy.py,209,f.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,_write_if_changed,https://github.com/ray-project/ray/blob/master/python/ray/serve/_private/haproxy.py#L209
GitHub:ray-project/ray (master),python/ray/serve/_private/haproxy.py,224,f.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),,_tail_file,https://github.com/ray-project/ray/blob/master/python/ray/serve/_private/haproxy.py#L224
GitHub:ray-project/ray (master),python/ray/serve/_private/haproxy.py,992,f.read,True,CHAINED_TRANSFORMATION,split,Immediately transformed in-place via .split(),HAProxyApi,_is_our_haproxy,https://github.com/ray-project/ray/blob/master/python/ray/serve/_private/haproxy.py#L992
GitHub:ray-project/ray (master),python/ray/serve/_private/haproxy.py,1519,reader.read,True,DIRECT_CALL_ARGUMENT,asyncio.wait_for,Passed directly to consumer function 'asyncio.wait_for',HAProxyApi,_send_socket_command,https://github.com/ray-project/ray/blob/master/python/ray/serve/_private/haproxy.py#L1519
GitHub:ray-project/ray (master),python/ray/train/v2/_internal/execution/checkpoint/checkpoint_manager.py,495,f.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),CheckpointManager,_maybe_load_state_from_storage,https://github.com/ray-project/ray/blob/master/python/ray/train/v2/_internal/execution/checkpoint/checkpoint_manager.py#L495
GitHub:ray-project/ray (master),python/ray/tune/schedulers/pbt.py,1115,fp.readlines,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,PopulationBasedTrainingReplay,_load_policy,https://github.com/ray-project/ray/blob/master/python/ray/tune/schedulers/pbt.py#L1115
GitHub:ray-project/ray (master),python/ray/tune/utils/file_transfer.py,357,self.stream.read,True,DESCUPED_LOCAL_VARIABLE,data,Local transient variable 'data' (ownership discarded at function exit),_PackActor,_chunk_generator,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/file_transfer.py#L357
GitHub:ray-project/ray (master),python/ray/tune/utils/file_transfer.py,360,self.stream.read,True,DESCUPED_LOCAL_VARIABLE,data,Local transient variable 'data' (ownership discarded at function exit),_PackActor,_chunk_generator,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/file_transfer.py#L360
GitHub:ray-project/ray (master),python/ray/tune/utils/mock_trainable.py,55,f.read,True,JSON_LOADS,json.loads,Direct in-place consumer 'json.loads' (safe zero-copy candidate),MyTrainableClass,load_checkpoint,https://github.com/ray-project/ray/blob/master/python/ray/tune/utils/mock_trainable.py#L55
GitHub:ray-project/ray (master),python/ray/util/client/server/proxier.py,293,response.read,True,DESCUPED_LOCAL_VARIABLE,response_data,Local transient variable 'response_data' (ownership discarded at function exit),ProxyManager,_create_runtime_env,https://github.com/ray-project/ray/blob/master/python/ray/util/client/server/proxier.py#L293
GitHub:ray-project/ray (master),python/ray/util/client/server/proxier.py,312,e.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),ProxyManager,_create_runtime_env,https://github.com/ray-project/ray/blob/master/python/ray/util/client/server/proxier.py#L312
GitHub:ray-project/ray (master),python/ray/util/rpdb.py,391,sys.stdin.readline,True,DESCUPED_LOCAL_VARIABLE,msg,Local transient variable 'msg' (ownership discarded at function exit),,_connect_pdb_client,https://github.com/ray-project/ray/blob/master/python/ray/util/rpdb.py#L391
GitHub:ray-project/ray (master),python/ray/util/spark/cluster_init.py,375,fp.read,True,DESCUPED_LOCAL_VARIABLE,port_alloc_data,Local transient variable 'port_alloc_data' (ownership discarded at function exit),,_preallocate_ray_worker_port_range,https://github.com/ray-project/ray/blob/master/python/ray/util/spark/cluster_init.py#L375
GitHub:ray-project/ray (master),python/ray/util/state/state_manager.py,353,resp.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,StateDataSourceClient,_get_task_events_from_dashboard_head,https://github.com/ray-project/ray/blob/master/python/ray/util/state/state_manager.py#L353
GitHub:ray-project/ray (master),python/ray/util/state/state_manager.py,530,resp.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,StateDataSourceClient,get_runtime_envs_info,https://github.com/ray-project/ray/blob/master/python/ray/util/state/state_manager.py#L530
GitHub:ray-project/ray (master),python/ray/widgets/render.py,13,f.read,False,ESCAPING_ATTRIBUTE,self.template,Assigned to persistent attribute 'self.template' (persists across calls),Template,__init__,https://github.com/ray-project/ray/blob/master/python/ray/widgets/render.py#L13
GitHub:ray-project/ray (master),python/setup.py,63,fp.read,True,DIRECT_CALL_ARGUMENT,re.search,Passed directly to consumer function 're.search',,find_version,https://github.com/ray-project/ray/blob/master/python/setup.py#L63
GitHub:ray-project/ray (master),python/setup.py,514,inp.read,True,DESCUPED_LOCAL_VARIABLE,target,Local transient variable 'target' (ownership discarded at function exit),,replace_symlinks_with_junctions,https://github.com/ray-project/ray/blob/master/python/setup.py#L514
GitHub:ray-project/ray (master),python/setup.py,808,f.read,True,DESCUPED_LOCAL_VARIABLE,long_readme,Local transient variable 'long_readme' (ownership discarded at function exit),,,https://github.com/ray-project/ray/blob/master/python/setup.py#L808
GitHub:ray-project/ray (master),python/setup.py,811,f.read,True,CHAINED_TRANSFORMATION,strip,Immediately transformed in-place via .strip(),,,https://github.com/ray-project/ray/blob/master/python/setup.py#L811
GitHub:ray-project/ray (master),rllib/algorithms/algorithm.py,4351,f.read,True,DESCUPED_LOCAL_VARIABLE,data,Local transient variable 'data' (ownership discarded at function exit),Algorithm,_checkpoint_info_to_algorithm_state,https://github.com/ray-project/ray/blob/master/rllib/algorithms/algorithm.py#L4351
GitHub:ray-project/ray (master),rllib/algorithms/appo/torch/appo_torch_learner.py,123,torch.cat,True,DESCUPED_LOCAL_VARIABLE,bootstrap_values,Local transient variable 'bootstrap_values' (ownership discarded at function exit),APPOTorchLearner,compute_loss_for_module,https://github.com/ray-project/ray/blob/master/rllib/algorithms/appo/torch/appo_torch_learner.py#L123
GitHub:ray-project/ray (master),rllib/algorithms/cql/cql_torch_policy.py,225,torch.cat,True,DESCUPED_LOCAL_VARIABLE,cat_q1,Local transient variable 'cat_q1' (ownership discarded at function exit),,cql_loss,https://github.com/ray-project/ray/blob/master/rllib/algorithms/cql/cql_torch_policy.py#L225
GitHub:ray-project/ray (master),rllib/algorithms/cql/cql_torch_policy.py,234,torch.cat,True,DESCUPED_LOCAL_VARIABLE,cat_q2,Local transient variable 'cat_q2' (ownership discarded at function exit),,cql_loss,https://github.com/ray-project/ray/blob/master/rllib/algorithms/cql/cql_torch_policy.py#L234
GitHub:ray-project/ray (master),rllib/algorithms/cql/torch/cql_torch_learner.py,159,torch.cat,True,DESCUPED_LOCAL_VARIABLE,q_repeat,Local transient variable 'q_repeat' (ownership discarded at function exit),CQLTorchLearner,compute_loss_for_module,https://github.com/ray-project/ray/blob/master/rllib/algorithms/cql/torch/cql_torch_learner.py#L159
GitHub:ray-project/ray (master),rllib/algorithms/cql/torch/cql_torch_learner.py,178,torch.cat,True,DESCUPED_LOCAL_VARIABLE,q_twin_repeat,Local transient variable 'q_twin_repeat' (ownership discarded at function exit),CQLTorchLearner,compute_loss_for_module,https://github.com/ray-project/ray/blob/master/rllib/algorithms/cql/torch/cql_torch_learner.py#L178
GitHub:ray-project/ray (master),rllib/algorithms/dqn/torch/default_dqn_torch_rl_module.py,129,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,DefaultDQNTorchRLModule,_forward_train,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dqn/torch/default_dqn_torch_rl_module.py#L129
GitHub:ray-project/ray (master),rllib/algorithms/dqn/torch/default_dqn_torch_rl_module.py,141,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,DefaultDQNTorchRLModule,_forward_train,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dqn/torch/default_dqn_torch_rl_module.py#L141
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/dreamerv3_torch_learner.py,134,torch.cat,True,DIRECT_CALL_ARGUMENT,torch.abs,Passed directly to consumer function 'torch.abs',DreamerV3TorchLearner,postprocess_gradients_for_module,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/dreamerv3_torch_learner.py#L134
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/actor_network.py,97,torch.cat,True,DESCUPED_LOCAL_VARIABLE,out,Local transient variable 'out' (ownership discarded at function exit),ActorNetwork,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/actor_network.py#L97
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/actor_network.py,137,torch.cat,False,ESCAPING_LOCAL_VAR,distr_params,Variable 'distr_params' returned from function,ActorNetwork,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/actor_network.py#L137
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/components/continue_predictor.py,53,torch.cat,True,DESCUPED_LOCAL_VARIABLE,out,Local transient variable 'out' (ownership discarded at function exit),ContinuePredictor,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/components/continue_predictor.py#L53
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/components/conv_transpose_atari.py,83,torch.cat,True,DESCUPED_LOCAL_VARIABLE,input_,Local transient variable 'input_' (ownership discarded at function exit),ConvTransposeAtari,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/components/conv_transpose_atari.py#L83
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/components/reward_predictor.py,81,torch.cat,False,ESCAPING_LOCAL_VAR,out,Variable 'out' returned from function,RewardPredictor,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/components/reward_predictor.py#L81
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/components/sequence_model.py,96,torch.cat,True,DESCUPED_LOCAL_VARIABLE,out,Local transient variable 'out' (ownership discarded at function exit),SequenceModel,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/components/sequence_model.py#L96
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/components/sequence_model.py,124,torch.cat,True,DESCUPED_LOCAL_VARIABLE,x,Local transient variable 'x' (ownership discarded at function exit),DreamerV3GRU,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/components/sequence_model.py#L124
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/components/vector_decoder.py,63,torch.cat,True,DESCUPED_LOCAL_VARIABLE,out,Local transient variable 'out' (ownership discarded at function exit),VectorDecoder,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/components/vector_decoder.py#L63
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/critic_network.py,122,torch.cat,False,ESCAPING_LOCAL_VAR,out,Variable 'out' returned from function,CriticNetwork,forward,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/critic_network.py#L122
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/dreamer_model.py,282,torch.cat,True,DESCUPED_LOCAL_VARIABLE,c_dreamed_H_B,Local transient variable 'c_dreamed_H_B' (ownership discarded at function exit),DreamerModel,dream_trajectory,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/dreamer_model.py#L282
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/world_model.py,340,torch.cat,True,DESCUPED_LOCAL_VARIABLE,posterior_mlp_input,Local transient variable 'posterior_mlp_input' (ownership discarded at function exit),WorldModel,forward_train,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/world_model.py#L340
GitHub:ray-project/ray (master),rllib/algorithms/dreamerv3/torch/models/world_model.py,422,torch.cat,True,DESCUPED_LOCAL_VARIABLE,posterior_mlp_input,Local transient variable 'posterior_mlp_input' (ownership discarded at function exit),WorldModel,compute_posterior_z,https://github.com/ray-project/ray/blob/master/rllib/algorithms/dreamerv3/torch/models/world_model.py#L422
GitHub:ray-project/ray (master),rllib/algorithms/impala/torch/impala_torch_learner.py,72,torch.cat,True,DESCUPED_LOCAL_VARIABLE,bootstrap_values,Local transient variable 'bootstrap_values' (ownership discarded at function exit),IMPALATorchLearner,compute_loss_for_module,https://github.com/ray-project/ray/blob/master/rllib/algorithms/impala/torch/impala_torch_learner.py#L72
GitHub:ray-project/ray (master),rllib/algorithms/impala/torch/vtrace_torch_v2.py,52,torch.cat,False,ESCAPING_LOCAL_VAR,tensor,Variable 'tensor' returned from function,,make_time_major,https://github.com/ray-project/ray/blob/master/rllib/algorithms/impala/torch/vtrace_torch_v2.py#L52
GitHub:ray-project/ray (master),rllib/algorithms/impala/torch/vtrace_torch_v2.py,136,torch.cat,True,DESCUPED_LOCAL_VARIABLE,values_t_plus_1,Local transient variable 'values_t_plus_1' (ownership discarded at function exit),,vtrace_torch,https://github.com/ray-project/ray/blob/master/rllib/algorithms/impala/torch/vtrace_torch_v2.py#L136
GitHub:ray-project/ray (master),rllib/algorithms/impala/torch/vtrace_torch_v2.py,161,torch.cat,True,DESCUPED_LOCAL_VARIABLE,vs_t_plus_1,Local transient variable 'vs_t_plus_1' (ownership discarded at function exit),,vtrace_torch,https://github.com/ray-project/ray/blob/master/rllib/algorithms/impala/torch/vtrace_torch_v2.py#L161
GitHub:ray-project/ray (master),rllib/algorithms/impala/vtrace_torch.py,326,torch.cat,True,DESCUPED_LOCAL_VARIABLE,values_t_plus_1,Local transient variable 'values_t_plus_1' (ownership discarded at function exit),,from_importance_weights,https://github.com/ray-project/ray/blob/master/rllib/algorithms/impala/vtrace_torch.py#L326
GitHub:ray-project/ray (master),rllib/algorithms/impala/vtrace_torch.py,342,torch.cat,True,DESCUPED_LOCAL_VARIABLE,vs_t_plus_1,Local transient variable 'vs_t_plus_1' (ownership discarded at function exit),,from_importance_weights,https://github.com/ray-project/ray/blob/master/rllib/algorithms/impala/vtrace_torch.py#L342
GitHub:ray-project/ray (master),rllib/algorithms/sac/sac_torch_model.py,247,torch.cat,True,DESCUPED_LOCAL_VARIABLE,model_out,Local transient variable 'model_out' (ownership discarded at function exit),SACTorchModel,_get_q_value,https://github.com/ray-project/ray/blob/master/rllib/algorithms/sac/sac_torch_model.py#L247
GitHub:ray-project/ray (master),rllib/algorithms/sac/sac_torch_model.py,249,torch.cat,True,DESCUPED_LOCAL_VARIABLE,model_out,Local transient variable 'model_out' (ownership discarded at function exit),SACTorchModel,_get_q_value,https://github.com/ray-project/ray/blob/master/rllib/algorithms/sac/sac_torch_model.py#L249
GitHub:ray-project/ray (master),rllib/algorithms/sac/sac_torch_model.py,254,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,SACTorchModel,_get_q_value,https://github.com/ray-project/ray/blob/master/rllib/algorithms/sac/sac_torch_model.py#L254
GitHub:ray-project/ray (master),rllib/algorithms/sac/sac_torch_model.py,296,torch.cat,False,ESCAPING_LOCAL_VAR,obs,Variable 'obs' returned from function,SACTorchModel,concat_obs_if_necessary,https://github.com/ray-project/ray/blob/master/rllib/algorithms/sac/sac_torch_model.py#L296
GitHub:ray-project/ray (master),rllib/algorithms/sac/sac_torch_model.py,298,torch.cat,False,ESCAPING_LOCAL_VAR,obs,Variable 'obs' returned from function,SACTorchModel,concat_obs_if_necessary,https://github.com/ray-project/ray/blob/master/rllib/algorithms/sac/sac_torch_model.py#L298
GitHub:ray-project/ray (master),rllib/core/models/torch/encoder.py,409,torch.cat,True,DESCUPED_LOCAL_VARIABLE,embeds,Local transient variable 'embeds' (ownership discarded at function exit),TorchMultiStreamEncoder,_forward,https://github.com/ray-project/ray/blob/master/rllib/core/models/torch/encoder.py#L409
GitHub:ray-project/ray (master),rllib/core/models/torch/encoder.py,416,torch.cat,True,DIRECT_CALL_ARGUMENT,layer,Passed directly to consumer function 'layer',TorchMultiStreamEncoder,_forward,https://github.com/ray-project/ray/blob/master/rllib/core/models/torch/encoder.py#L416
GitHub:ray-project/ray (master),rllib/core/models/torch/encoder.py,422,torch.cat,False,ESCAPING_LOCAL_VAR,out,Variable 'out' returned from function,TorchMultiStreamEncoder,_forward,https://github.com/ray-project/ray/blob/master/rllib/core/models/torch/encoder.py#L422
GitHub:ray-project/ray (master),rllib/core/models/torch/heads.py,66,torch.cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),TorchMLPHead,_forward,https://github.com/ray-project/ray/blob/master/rllib/core/models/torch/heads.py#L66
GitHub:ray-project/ray (master),rllib/core/models/torch/heads.py,137,torch.cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),TorchFreeLogStdMLPHead,_forward,https://github.com/ray-project/ray/blob/master/rllib/core/models/torch/heads.py#L137
GitHub:ray-project/ray (master),rllib/models/torch/attention_net.py,437,torch.cat,True,DESCUPED_LOCAL_VARIABLE,wrapped_out,Local transient variable 'wrapped_out' (ownership discarded at function exit),AttentionWrapper,forward,https://github.com/ray-project/ray/blob/master/rllib/models/torch/attention_net.py#L437
GitHub:ray-project/ray (master),rllib/models/torch/complex_input_net.py,222,torch.cat,False,ESCAPING_LOCAL_VAR,out,Variable 'out' returned from function,ComplexInputNetwork,forward,https://github.com/ray-project/ray/blob/master/rllib/models/torch/complex_input_net.py#L222
GitHub:ray-project/ray (master),rllib/models/torch/misc.py,311,torch.cat,False,ESCAPING_LOCAL_VAR,out,Variable 'out' returned from function,AppendBiasLayer,forward,https://github.com/ray-project/ray/blob/master/rllib/models/torch/misc.py#L311
GitHub:ray-project/ray (master),rllib/models/torch/modules/relative_multi_head_attention.py,41,torch.cat,False,ESCAPING_LOCAL_VAR,pos_embeddings,Variable 'pos_embeddings' returned from function,RelativePositionEmbedding,forward,https://github.com/ray-project/ray/blob/master/rllib/models/torch/modules/relative_multi_head_attention.py#L41
GitHub:ray-project/ray (master),rllib/models/torch/modules/relative_multi_head_attention.py,122,torch.cat,True,DESCUPED_LOCAL_VARIABLE,inputs,Local transient variable 'inputs' (ownership discarded at function exit),RelativeMultiHeadAttention,forward,https://github.com/ray-project/ray/blob/master/rllib/models/torch/modules/relative_multi_head_attention.py#L122
GitHub:ray-project/ray (master),rllib/models/torch/recurrent_net.py,253,torch.cat,True,DESCUPED_LOCAL_VARIABLE,wrapped_out,Local transient variable 'wrapped_out' (ownership discarded at function exit),LSTMWrapper,forward,https://github.com/ray-project/ray/blob/master/rllib/models/torch/recurrent_net.py#L253
GitHub:ray-project/ray (master),rllib/offline/json_reader.py,330,file.readline,True,DESCUPED_LOCAL_VARIABLE,line,Local transient variable 'line' (ownership discarded at function exit),JsonReader,read_all_files,https://github.com/ray-project/ray/blob/master/rllib/offline/json_reader.py#L330
GitHub:ray-project/ray (master),rllib/offline/json_reader.py,406,self.cur_file.readline,False,ESCAPING_LOCAL_VAR,line,Variable 'line' returned from function,JsonReader,_next_line,https://github.com/ray-project/ray/blob/master/rllib/offline/json_reader.py#L406
GitHub:ray-project/ray (master),rllib/offline/json_reader.py,413,self.cur_file.readline,False,ESCAPING_LOCAL_VAR,line,Variable 'line' returned from function,JsonReader,_next_line,https://github.com/ray-project/ray/blob/master/rllib/offline/json_reader.py#L413
GitHub:ray-project/ray (master),rllib/policy/sample_batch.py,1797,torch.cat,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),,_concat_values,https://github.com/ray-project/ray/blob/master/rllib/policy/sample_batch.py#L1797
GitHub:ray-project/ray (master),rllib/utils/exploration/curiosity.py,344,torch.cat,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,Curiosity,_postprocess_torch,https://github.com/ray-project/ray/blob/master/rllib/utils/exploration/curiosity.py#L344
GitHub:ray-project/ray (master),rllib/utils/exploration/curiosity.py,363,torch.cat,True,DIRECT_CALL_ARGUMENT,self.model._curiosity_forward_fcnet,Passed directly to consumer function 'self.model._curiosity_forward_fcnet',Curiosity,_postprocess_torch,https://github.com/ray-project/ray/blob/master/rllib/utils/exploration/curiosity.py#L363
GitHub:ray-project/ray (master),rllib/utils/exploration/curiosity.py,381,torch.cat,True,DESCUPED_LOCAL_VARIABLE,phi_cat_next_phi,Local transient variable 'phi_cat_next_phi' (ownership discarded at function exit),Curiosity,_postprocess_torch,https://github.com/ray-project/ray/blob/master/rllib/utils/exploration/curiosity.py#L381
GitHub:ray-project/ray (master),rllib/utils/torch_utils.py,215,torch.cat,False,ESCAPING_LOCAL_VAR,td_error,Variable 'td_error' stored into attribute 'policy.td_error',,concat_multi_gpu_td_errors,https://github.com/ray-project/ray/blob/master/rllib/utils/torch_utils.py#L215
